,dataname,description,lines,samples,startlat,startlon,latspace,lonspace,wavelength,gpslatitude,terrainheight,peglat,peglon,peghead,radardirection,time1,time2,phasesign,version,url,unw,geom
42,JapanV_02202_12092-002_13170-002_0400d_s01_L090HH_01,"Honshu Volcanoes, Japan",27861,16977,37.198308960000006,137.26853616,-5.556e-05,5.556e-05,23.8403545,12496.318,1240.56459,36.3932696,137.909535,21.9061035,Left,5-Oct-2012 02:56:46 UTC,9-Nov-2013 04:16:27 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=JapanV_02202_12092-002_13170-002_0400d_s01_L090_01,1,"POLYGON ((137.97713304 37.16028085, 138.23138094 37.10732116, 137.48539824 35.69299723, 137.27554103 35.74561313, 137.97713304 37.16028085))"
43,BigIsl_32903_16083-015_16083-017_0000d_s01_L090HH_01,"Big Island, HI",16406,12023,20.03171352,-155.98036632,-5.556e-05,5.556e-05,23.8403545,12495.04,1450.47874,19.619546111,-155.49255233,-30.958166114,Left,6-Oct-2016 22:59:07 UTC,6-Oct-2016 23:36:29 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=BigIsl_32903_16083-015_16083-017_0000d_s01_L090_01,1,"POLYGON ((-155.96622923 19.89442488, -155.79465654 20.00917352, -155.31778741 19.26999738, -155.49405765 19.15043422, -155.96622923 19.89442488))"
44,SanAnd_08529_10030-000_10085-001_0231d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",8140,57446,34.78839396,-119.49878136000001,-5.556e-05,5.556e-05,23.8403545,12496.1116,790.087262,34.4258395,-117.869908,85.9248722,Left,19-Apr-2010 19:01:53 UTC,6-Dec-2010 23:11:25 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08529_10030-000_10085-001_0231d_s01_L090_01,1,"POLYGON ((-116.32358782 34.75525119, -116.30740924 34.57190799, -119.47476603 34.36459861, -119.50156847 34.56934647, -116.32358782 34.75525119))"
45,levees_35510_11019-000_11037-000_0055d_s01_L090HH_01,"Mississippi River Levees, LA/MS/AR",32319,7079,33.76392312,-91.28385768000001,-5.556e-05,5.556e-05,23.8403545,12494.7207,10.1007353,32.8939361,-90.9155434,-4.22143473,Left,28-Apr-2011 21:32:24 UTC,22-Jun-2011 18:23:47 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=levees_35510_11019-000_11037-000_0055d_s01_L090_01,1,"POLYGON ((-91.28203691 33.71471285, -91.0442341 33.74411698, -90.89185024 32.01931087, -91.12553693 31.99012366, -91.28203691 33.71471285))"
46,BigIsl_32903_16083-008_16083-010_0000d_s01_L090HH_01,"Big Island, HI",16406,12024,20.03154684,-155.98019964000002,-5.556e-05,5.556e-05,23.8403545,12494.9766,1453.69611,19.618706294,-155.49201369,-30.959063786,Left,6-Oct-2016 21:43:03 UTC,6-Oct-2016 22:21:06 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=BigIsl_32903_16083-008_16083-010_0000d_s01_L090_01,1,"POLYGON ((-155.96602181 19.89410062, -155.794585 20.00905779, -155.31768135 19.26992298, -155.49383667 19.15011825, -155.96602181 19.89410062))"
47,SanAnd_23515_14128-006_16034-020_0574d_s01_L090HH_01,"San Andreas Fault - North, CA",17752,27406,39.1806342,-123.057066,-5.556e-05,5.556e-05,23.8403545,12495.3766,152.223817,38.7952458,-122.430212,-125.466939,Left,29-Aug-2014 19:16:17 UTC,25-Mar-2016 19:53:48 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_23515_14128-006_16034-020_0574d_s01_L090_01,1,"POLYGON ((-121.67927352 39.15504936, -121.54028424 38.98620539, -122.90977625 38.22365791, -123.04903525 38.38817084, -121.67927352 39.15504936))"
48,Snjoaq_14511_13100-009_13165-012_0155d_s01_L090HH_01,"San Joaquin Valley / Chowchilla Levee, CA",26666,24518,37.299761520000004,-121.12818948,-5.556e-05,5.556e-05,23.8403545,12495.0303,130.125527,36.4515419,-120.559095,144.455561,Left,29-May-2013 20:13:42 UTC,31-Oct-2013 21:35:39 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Snjoaq_14511_13100-009_13165-012_0155d_s01_L090_01,1,"POLYGON ((-121.12442269 37.15533204, -120.92008789 37.27092498, -119.76675551 35.96373331, -119.97183684 35.84894728, -121.12442269 37.15533204))"
49,SanAnd_23511_11072-007_12128-001_0363d_s01_L090HH_01,"Northern San Andreas Fault, CA",11687,16550,38.735376360000004,-122.51496708,-5.556e-05,5.556e-05,23.8403545,12494.7898,103.132964,38.5205063,-122.178797,-125.272204,Left,8-Nov-2011 22:27:55 UTC,5-Nov-2012 20:31:44 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_23511_11072-007_12128-001_0363d_s01_L090_01,1,"POLYGON ((-121.74054349 38.70836517, -121.59794543 38.54200306, -122.36803981 38.11488088, -122.51105704 38.27967679, -121.74054349 38.70836517))"
50,GalVol_14700_13039-003_15023-001_0734d_s01_L090HH_01,"Galapagos Islands, Ecuador",22302,15533,0.20040492,-91.4928744,-5.556e-05,5.556e-05,23.8403545,12494.9417,291.890386,-0.496635985,-91.1835508,146.923545,Left,14-Mar-2013 16:39:23 UTC,18-Mar-2015 17:04:51 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=GalVol_14700_13039-003_15023-001_0734d_s01_L090_01,1,"POLYGON ((-91.49185995000001 0.06401366, -91.32490547 0.17215611, -90.63083035 -0.90055352, -90.79864447 -1.00924173, -91.49185995000001 0.06401366))"
51,SanAnd_23013_09008-000_09085-009_0246d_s01_L090HH_01,"Central San Andreas Fault, CA",13922,17630,36.39713376,-121.26770064,-5.556e-05,5.556e-05,23.8403545,12495.3788,494.474108,36.105717,-120.912775,-130.270621,Left,23-Feb-2009 19:01:06 UTC,27-Oct-2009 01:21:02 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_23013_09008-000_09085-009_0246d_s01_L090_01,1,"POLYGON ((-120.44246662 36.36474791, -120.29322068 36.21123295, -121.10688332 35.65302097, -121.25648784 35.80538449, -120.44246662 36.36474791))"
52,SanAnd_05510_14157-006_15152-003_0358d_s01_L090HH_01,"San Andreas Fault - North, CA",11247,15833,38.63264592,-122.50918884000001,-5.556e-05,5.556e-05,23.8403545,12495.4465,0.462852728,38.2206959,-121.928051,55.2683572,Left,22-Oct-2014 20:58:30 UTC,15-Oct-2015 17:47:54 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_05510_14157-006_15152-003_0358d_s01_L090_01,1,"POLYGON ((-121.77857893 38.59970002, -121.62687268 38.43808896, -122.35678006 38.03835062, -122.50960301 38.19934549, -121.77857893 38.59970002))"
53,peedee_15100_18064-002_18069-007_0006d_s01_L090HH_01,"Pee Dee River, SC",26763,19845,34.825063560000004,-80.01328944000001,-5.556e-05,5.556e-05,23.8403545,12494.7968,-7.36195682,34.002645725,-79.603548538,150.89348807,Left,17-Sep-2018 21:45:42 UTC,23-Sep-2018 16:02:18 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=peedee_15100_18064-002_18069-007_0006d_s01_L090_01,1,"POLYGON ((-80.01102947 34.6989465, -79.79990169 34.79734272, -78.91251821 33.4638298, -79.12205238999999 33.36661981, -80.01102947 34.6989465))"
54,SanAnd_05518_09006-003_09091-002_0272d_s01_L090HH_01,"Northern San Andreas Fault, CA",17087,26878,39.3570372,-123.30164112000001,-5.556e-05,5.556e-05,23.8403545,12495.9613,242.486993,38.7570023,-122.463621,55.4777035,Left,18-Feb-2009 20:16:33 UTC,17-Nov-2009 23:34:46 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_05518_09006-003_09091-002_0272d_s01_L090_01,1,"POLYGON ((-121.95499912 39.32469414, -121.80870233 39.15981748, -123.15109189 38.43655485, -123.29996882 38.6007389, -121.95499912 39.32469414))"
55,SnJoaq_34301_18082-003_18085-000_0019d_s01_L090HH_01,"San Joaquin Valley - SMAP, CA",18418,10567,36.353685840000004,-120.14583312,-5.556e-05,5.556e-05,23.8403545,12494.9077,46.4461959,35.909624061,-119.69496985,-16.967524615,Left,8-Nov-2018 18:00:49 UTC,27-Nov-2018 18:00:32 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SnJoaq_34301_18082-003_18085-000_0019d_s01_L090_01,1,"POLYGON ((-120.13981641 36.25985846, -119.90251434 36.33383297, -119.56262027 35.42697502, -119.79991843 35.3519627, -120.13981641 36.25985846))"
56,lowman_23205_21004-003_21008-000_0007d_s01_L090HH_01,"Lowman, CO",16054,24954,44.48561412,-116.373198,-5.556e-05,5.556e-05,23.8403545,12495.0979,1697.7703,44.133105862,-115.81305251,-127.8043575,Left,20-Jan-2021 21:29:44 UTC,28-Jan-2021 00:04:41 UTC,-1.0,2.3,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=lowman_23205_21004-003_21008-000_0007d_s01_L090_01,1,"POLYGON ((-115.13267551 44.43921742, -114.9899832 44.30212038, -116.21169547 43.62784613, -116.36890001 43.77831537, -115.13267551 44.43921742))"
57,SanAnd_08507_14004-011_14145-016_0260d_s01_L090HH_01,"San Andreas Fault - Salton Trough, CA",5378,10049,33.0876468,-117.26254692,-5.556e-05,5.556e-05,23.8403545,12495.5571,262.014324,32.791958,-116.977904,85.1817337,Left,22-Jan-2014 20:38:59 UTC,9-Oct-2014 23:12:04 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08507_14004-011_14145-016_0260d_s01_L090_01,1,"POLYGON ((-117.26223994 33.0174436, -116.72432996 33.05865025, -116.70605393 32.86982504, -117.24239202 32.81778572, -117.26223994 33.0174436))"
58,SanAnd_05512_09006-009_09091-007_0272d_s01_L090HH_01,"Northern San Andreas Fault, CA",15095,22920,38.931780960000005,-122.71653876,-5.556e-05,5.556e-05,23.8403545,12496.1916,68.5742497,38.4154539,-121.948374,55.3851106,Left,18-Feb-2009 22:22:58 UTC,17-Nov-2009 21:22:17 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_05512_09006-009_09091-007_0272d_s01_L090_01,1,"POLYGON ((-121.59381497 38.8999017, -121.44334862 38.73191663, -122.56371945 38.12377541, -122.71496473 38.28976037, -121.59381497 38.8999017))"
59,SanAnd_23513_14128-004_17021-002_0917d_s01_L090HH_01,"San Andreas Fault - North, CA",17810,27304,38.80499304,-123.37525812000001,-5.556e-05,5.556e-05,23.8403545,12495.1861,112.635306,38.412893218,-122.74682843,-125.46107289,Left,29-Aug-2014 18:32:18 UTC,3-Mar-2017 22:11:04 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_23513_14128-004_17021-002_0917d_s01_L090_01,1,"POLYGON ((-122.00538131 38.77802288, -121.86324543 38.60651892, -123.22472301 37.84524923, -123.36962671 38.01654662, -122.00538131 38.77802288))"
60,SDelta_05519_16003-001_16030-002_0034d_s01_L090HH_01,"Sacramento-San Joaquin Delta, CA",12903,18802,38.303897400000004,-122.265336,-5.556e-05,5.556e-05,23.8403545,12495.596,64.4313952,37.8397563,-121.616206,55.3084176,Left,18-Feb-2016 21:00:07 UTC,23-Mar-2016 21:36:28 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SDelta_05519_16003-001_16030-002_0034d_s01_L090_01,1,"POLYGON ((-121.37043243 38.271203, -121.21569401 38.11181678, -122.11215065 37.61874798, -122.26816578 37.77733221, -121.37043243 38.271203))"
61,levees_35510_11019-000_11033-000_0040d_s01_L090HH_01,"Mississippi River Levees, LA/MS/AR",32312,7078,33.76470096,-91.28391324,-5.556e-05,5.556e-05,23.8403545,12494.248,10.0958768,32.8950872,-90.9156423,-4.2215918,Left,28-Apr-2011 21:32:24 UTC,7-Jun-2011 17:13:48 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=levees_35510_11019-000_11033-000_0040d_s01_L090_01,1,"POLYGON ((-91.28233089 33.71733797, -91.04455858 33.74171151, -90.89221598 32.01726726, -91.12584259 31.99314554, -91.28233089 33.71733797))"
62,LaSlva_02301_10016-001_10017-000_0002d_s01_L090HH_01,"La Selva, Costa Rica",12771,7916,10.597514400000001,-84.37874976,-5.556e-05,5.556e-05,23.8403545,12494.5393,889.016253,10.2211813,-84.0206361,22.9681642,Left,4-Feb-2010 17:03:05 UTC,6-Feb-2010 17:19:31 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=LaSlva_02301_10016-001_10017-000_0002d_s01_L090_01,1,"POLYGON ((-84.12674419 10.56538167, -83.93911 10.49050489, -84.20589074999999 9.92660981, -84.37359858000001 9.99401265, -84.12674419 10.56538167))"
63,grmesa_08006_17002-002_17026-002_0030d_s01_L090HH_01,"Grand Mesa, CO",6477,13965,39.2436948,-108.43300728000001,-5.556e-05,5.556e-05,23.8403545,12494.7314,2640.06856,38.933671806,-107.99265197,79.879156604,Left,6-Feb-2017 18:12:14 UTC,8-Mar-2017 18:43:17 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=grmesa_08006_17002-002_17026-002_0030d_s01_L090_01,1,"POLYGON ((-108.43412581 39.10786445, -107.70583795 39.21406553, -107.66349757 39.04390836, -108.38327256 38.91397028, -108.43412581 39.10786445))"
64,GalVol_25104_13039-000_15023-004_0734d_s01_L090HH_01,"Galapagos Islands, Ecuador",8367,12394,-0.58888044,-91.50365304,-5.556e-05,5.556e-05,23.8403545,12494.7051,210.616829,-0.69195356,-91.2320636,-109.013972,Left,14-Mar-2013 15:37:02 UTC,18-Mar-2015 17:57:12 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=GalVol_25104_13039-000_15023-004_0734d_s01_L090_01,1,"POLYGON ((-90.88238810999999 -0.61814144, -90.81435306 -0.80696744, -91.43668646 -1.02284431, -91.50469683 -0.83402083, -90.88238810999999 -0.61814144))"
65,SanAnd_08529_12021-002_13096-006_0396d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",8244,59247,34.791672000000005,-119.5281726,-5.556e-05,5.556e-05,23.8403545,12495.5009,784.783017,34.4258783,-117.869303,85.9250841,Left,27-Apr-2012 17:05:52 UTC,28-May-2013 18:18:58 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08529_12021-002_13096-006_0396d_s01_L090_01,1,"POLYGON ((-116.25548343 34.7581311, -116.2334845 34.57196196, -119.49815948 34.36266446, -119.53341294 34.56559762, -116.25548343 34.7581311))"
66,BigIsl_14907_16085-007_16085-009_0000d_s01_L090HH_01,"Big Island, HI",17122,12542,20.00282232,-155.994423,-5.556e-05,5.556e-05,23.8403545,12494.8741,1480.61898,19.397854837,-155.73693916,148.95632225,Left,10-Oct-2016 03:36:45 UTC,10-Oct-2016 04:12:54 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=BigIsl_14907_16085-007_16085-009_0000d_s01_L090_01,1,"POLYGON ((-155.99652535 19.86449459, -155.80246842 19.96732321, -155.30867101 19.185932, -155.50115681 19.08409036, -155.99652535 19.86449459))"
67,corcov_16504_10013-008_10019-006_0010d_s01_L090HH_01,"Corcovado National Park, Costa Rica",18540,8181,9.205069680000001,-83.67147096000001,-5.556e-05,5.556e-05,23.8403545,12496.0658,155.637728,8.64627417,-83.5745892,165.074389,Left,31-Jan-2010 18:08:59 UTC,10-Feb-2010 17:08:15 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=corcov_16504_10013-008_10019-006_0010d_s01_L090_01,1,"POLYGON ((-83.66136781 9.12652012, -83.46492793 9.17602475, -83.22117501 8.2563517, -83.42519961000001 8.20577222, -83.66136781 9.12652012))"
68,SanAnd_05512_10058-002_11049-006_0370d_s01_L090HH_01,"Northern San Andreas Fault, CA",15929,24464,38.964228000000006,-122.741763,-5.556e-05,5.556e-05,23.8403545,12496.353,65.5796061,38.4162398,-121.946933,55.3858995,Left,8-Jul-2010 18:53:06 UTC,13-Jul-2011 19:27:32 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_05512_10058-002_11049-006_0370d_s01_L090_01,1,"POLYGON ((-121.53301251 38.9324249, -121.38347963 38.76431067, -122.58876014 38.10892638, -122.74020459 38.27603196, -121.53301251 38.9324249))"
69,neches_16510_17088-018_17089-015_0001d_s01_L090HH_01,"Neches River, TX",24864,11136,30.990979080000002,-94.60873476,-5.556e-05,5.556e-05,23.8403545,12495.4288,8.94245507,30.231841924,-94.449087493,164.95247546,Left,1-Sep-2017 20:20:07 UTC,2-Sep-2017 20:00:06 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=neches_16510_17088-018_17089-015_0001d_s01_L090_01,1,"POLYGON ((-94.6057251 30.91229874, -94.38214232 30.9628522, -93.99162051 29.68908609, -94.21422257 29.63884736, -94.6057251 30.91229874))"
70,BigIsl_32903_16086-008_16086-010_0000d_s01_L090HH_01,"Big Island, HI",16409,12028,20.0304912,-155.97947736,-5.556e-05,5.556e-05,23.8403545,12495.0404,1453.67691,19.619267026,-155.49237431,-30.958651352,Left,11-Oct-2016 15:47:06 UTC,11-Oct-2016 16:24:01 UTC,1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=BigIsl_32903_16086-008_16086-010_0000d_s01_L090_01,1,"POLYGON ((-155.96686529 19.89529615, -155.79134446 20.00225879, -155.31310502 19.26242018, -155.49465402 19.15125164, -155.96686529 19.89529615))"
71,SanAnd_26522_09014-009_14158-006_2009d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",8998,50017,34.26062952,-118.4780886,-5.556e-05,5.556e-05,23.8403545,12495.2036,660.361222,34.1532702,-117.113094,-95.7819159,Left,23-Apr-2009 21:42:37 UTC,23-Oct-2014 21:52:47 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_26522_09014-009_14158-006_2009d_s01_L090_01,1,"POLYGON ((-115.71858872 34.21663549, -115.69982428 34.02448574, -118.44999749 33.79585328, -118.47552657 34.00017155, -115.71858872 34.21663549))"
72,Snjoaq_14511_14112-016_14140-009_0053d_s01_L090HH_01,"San Joaquin Valley / Chowchilla Levee, CA",26676,24527,37.30037268,-121.12874508,-5.556e-05,5.556e-05,23.8403545,12495.1589,130.124453,36.4516117,-120.559146,144.45492,Left,14-Aug-2014 22:29:18 UTC,6-Oct-2014 21:29:33 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Snjoaq_14511_14112-016_14140-009_0053d_s01_L090_01,1,"POLYGON ((-121.12555022 37.15708793, -120.92015514 37.27097482, -119.76634284 35.96326044, -119.97295991 35.84998674, -121.12555022 37.15708793))"
73,SanAnd_23513_11072-005_12018-005_0163d_s01_L090HH_01,"Northern San Andreas Fault, CA",17813,27308,38.8039374,-123.37731384000001,-5.556e-05,5.556e-05,23.8403545,12495.0977,114.554229,38.412851,-122.746899,-125.460923,Left,8-Nov-2011 21:53:41 UTC,19-Apr-2012 18:44:05 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_23513_11072-005_12018-005_0163d_s01_L090_01,1,"POLYGON ((-122.0072235 38.77701313, -121.86502378 38.60552506, -123.22673441 37.8440888, -123.37168316 38.01534186, -122.0072235 38.77701313))"
74,SanAnd_08519_10074-005_11032-005_0224d_s01_L090HH_01,"San Andreas Fault - LA Basin, CA",7593,46307,33.986052,-118.3111308,-5.556e-05,5.556e-05,23.8403545,12496.21,494.265724,33.6328707,-117.03833,85.7649402,Left,21-Oct-2010 19:56:53 UTC,2-Jun-2011 20:40:39 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08519_10074-005_11032-005_0224d_s01_L090_01,1,"POLYGON ((-118.31051104 33.79332531, -115.75362435 33.95298038, -115.74009279 33.77031333, -118.29065579 33.59305625, -118.31051104 33.79332531))"
75,SanAnd_23511_11049-007_12017-010_0280d_s01_L090HH_01,"Northern San Andreas Fault, CA",12543,18086,38.75065536,-122.57252724000001,-5.556e-05,5.556e-05,23.8403545,12494.985,95.987137,38.520839,-122.178199,-125.271883,Left,13-Jul-2011 19:45:02 UTC,18-Apr-2012 20:07:07 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_23511_11049-007_12017-010_0280d_s01_L090_01,1,"POLYGON ((-121.71215134 38.72398492, -121.57074855 38.55690623, -122.4260775 38.08228191, -122.56758436 38.24713051, -121.71215134 38.72398492))"
76,SanAnd_23003_09008-017_10057-001_0493d_s01_L090HH_01,"Central San Andreas Fault, CA",14917,18815,35.402832000000004,-120.31984704000001,-5.556e-05,5.556e-05,23.8403545,12495.3449,524.435096,35.0812919,-119.935128,-130.284739,Left,24-Feb-2009 00:06:15 UTC,1-Jul-2010 20:29:59 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_23003_09008-017_10057-001_0493d_s01_L090_01,1,"POLYGON ((-119.43692182 35.37597272, -119.28025427 35.21755782, -120.15936601 34.60616547, -120.31515732 34.76195806, -119.43692182 35.37597272))"
77,SDelta_05519_18079-004_18085-002_0028d_s01_L090HH_01,"Sacramento-San Joaquin Delta, CA",12904,18804,38.30300844,-122.26716948,-5.556e-05,5.556e-05,23.8403545,12495.0343,64.4042919,37.83988043,-121.61597044,55.309258994,Left,30-Oct-2018 21:32:43 UTC,27-Nov-2018 18:53:51 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SDelta_05519_18079-004_18085-002_0028d_s01_L090_01,1,"POLYGON ((-121.37445624 38.26896338, -121.21253474 38.11274761, -122.10909902 37.61963978, -122.27226874 37.77499076, -121.37445624 38.26896338))"
78,SanAnd_08513_10057-000_11028-013_0321d_s01_L090HH_01,"San Andreas Fault - Salton Trough, CA",7639,45196,33.530460000000005,-117.51067788,-5.556e-05,5.556e-05,23.8403545,12496.1636,311.504143,33.1789561,-116.222768,85.6928106,Left,1-Jul-2010 19:40:25 UTC,18-May-2011 20:33:18 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_08513_10057-000_11028-013_0321d_s01_L090_01,1,"POLYGON ((-117.51102588 33.33649483, -115.01652179 33.49631557, -114.9997124 33.30040245, -117.48832849 33.13650142, -117.51102588 33.33649483))"
79,ChiVol_34600_14048-009_15029-006_0338d_s01_L090HH_01,"Copahue Volcano, Chile",11284,7506,-37.498499640000006,-71.31387132,-5.556e-05,5.556e-05,23.8403545,12494.8972,1839.0462,-37.7631048,-70.9489509,-13.9396968,Left,24-Apr-2014 17:01:35 UTC,28-Mar-2015 18:15:27 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=ChiVol_34600_14048-009_15029-006_0338d_s01_L090_01,1,"POLYGON ((-71.30919906 -37.57849374, -71.07257429000001 -37.5245201, -70.91895654 -38.04875006, -71.14897143 -38.10052644, -71.30919906 -37.57849374))"
80,Cochis_16502_12112-004_13164-002_0372d_s01_L090HH_01,"Cochise County, AZ",17598,8737,32.66389068,-110.17731348000001,-5.556e-05,5.556e-05,23.8403545,12495.2585,1487.04599,32.1013946,-110.089655,164.529337,Left,23-Oct-2012 15:50:11 UTC,30-Oct-2013 17:46:55 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Cochis_16502_12112-004_13164-002_0372d_s01_L090_01,1,"POLYGON ((-110.17956957 32.59777789, -109.9732901 32.62934449, -109.6918388 31.75448872, -109.89313934 31.72279987, -110.17956957 32.59777789))"
81,SanAnd_05518_14068-011_15152-011_0504d_s01_L090HH_01,"San Andreas Fault - North, CA",17091,26884,39.35659272,-123.30269676,-5.556e-05,5.556e-05,23.8403545,12495.6262,242.450005,38.7568592,-122.463884,55.4771377,Left,29-May-2014 22:00:30 UTC,15-Oct-2015 20:35:42 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=SanAnd_05518_14068-011_15152-011_0504d_s01_L090_01,1,"POLYGON ((-121.9555686 39.32438478, -121.80944651 39.15939515, -123.15215461 38.43593464, -123.30085471 38.60025132, -121.9555686 39.32438478))"
82,Slumgl_30502_14031-005_14034-007_0003d_s01_L090HH_01,"Slumgullion, CO",6931,8014,38.22394656,-107.47120812,-5.556e-05,5.556e-05,23.8403545,12494.9251,3260.74976,38.1516982,-107.194224,-54.9389389,Left,1-Apr-2014 18:36:33 UTC,4-Apr-2014 19:01:37 UTC,-1.0,2.0,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=Slumgl_30502_14031-005_14034-007_0003d_s01_L090_01,1,"POLYGON ((-107.46507648 38.03318393, -107.34502287 38.18948186, -107.04496716 38.01904965, -107.16368818 37.8679348, -107.46507648 38.03318393))"
83,kakisB_34809_17063-005_17094-005_0087d_s01_L090HH_01,"Kakisa Lake, Canada",16943,7096,61.55253492000001,-118.00815324,-5.556e-05,0.00011111,23.8403545,12494.7559,171.328248,61.145600027,-117.33907914,-11.997947988,Left,14-Jun-2017 19:28:37 UTC,9-Sep-2017 18:55:35 UTC,-1.0,2.2,http://uavsar.jpl.nasa.gov/cgi-bin/product.pl?jobName=kakisB_34809_17063-005_17094-005_0087d_s01_L090_01,1,"POLYGON ((-118.0033776 61.47768754, -117.59598354 61.52950242, -117.22810084 60.6853586, -117.62212753 60.63556398, -118.0033776 61.47768754))"
